"ZCTA5","fraction_assisted_income","fraction_high_school_edu","median_income","fraction_no_health_ins","fraction_poverty","fraction_vacant_housing","dep_index"
"76108",0.126296353857108,0.856038734388652,59775.9166666667,0.185590814086306,0.150360805176061,0.0923042604099982,0.386105691732252
"76109",0.0313985619064144,0.968359724069288,68400.5714285714,0.0930723798653039,0.170226159991558,0.0904273210118829,0.293899207179937
"76110",0.208304543943789,0.647560831309201,43786.4615384615,0.317519023766539,0.286206857208097,0.115417101267136,0.567379153410811
"76111",0.237981267542602,0.591367666206798,41888,0.345381193531337,0.268444625648113,0.111021633406669,0.597214266545842
"76112",0.241905555413863,0.777078244589993,39432.4285714286,0.259437928915603,0.281209811822353,0.145460725850942,0.527002659380254
"76114",0.180198868631564,0.711631776972134,41425.1666666667,0.292511360706876,0.209535288855445,0.107607788324699,0.514779153758673
"76115",0.282664415231041,0.527767061776909,33954.4545454545,0.379902086003584,0.316976445444502,0.0803885524320146,0.65615849644701
"76116",0.141434821888133,0.863862775718021,49080,0.190569807917212,0.183990531290218,0.119111855345039,0.41341134992725
"76117",0.16859300538198,0.705363992253897,46552,0.317191066160292,0.189058901725724,0.103906588029915,0.510519703559285
"76118",0.132624593045674,0.834387561956918,53637.5,0.209600602042704,0.148900506237257,0.093773905593407,0.408505735741825
"76119",0.320417262880672,0.621296957732593,32508,0.330928257813801,0.326603436690437,0.101882067385709,0.629741792057987
"76120",0.203528554925357,0.889177735803841,48356,0.179720430811525,0.200223087286327,0.0665364249275912,0.417255937333841
"76123",0.129931211702367,0.921701802964581,74830.75,0.157263792585553,0.116258738012808,0.0485440628874794,0.328079521522591
"76126",0.0500006571609297,0.926272165065427,73346.4545454545,0.128584208971398,0.0837755501391291,0.0681166536561999,0.291642588064086
"76127",0.134762633996937,0.791377420533431,53125,0.378739316239316,0.137088204038257,0.177581863979849,0.486925426076375
"76129",0,1,90769,0.0490311710193766,0.112,0.11304347826087,0.224895083638551
"76131",0.0681419737772089,0.906394836889883,74261.2,0.16525081297266,0.0710490138954175,0.0646097223266191,0.309688856083116
"76132",0.107921376479517,0.953860676853165,55188.6666666667,0.193013597179165,0.133616654318912,0.0701723214628516,0.35417413240236
"76133",0.16216315317215,0.814934987102672,51267.6363636364,0.222522062376877,0.19416403650445,0.0942797553919398,0.440704143849557
"76134",0.213458459586503,0.812316491364501,47092.3333333333,0.231493712034896,0.202852550560891,0.0922942020879111,0.464428655550728
"76135",0.119291719274302,0.842772546289789,61972.2,0.19502390575059,0.140770024509132,0.097828880983063,0.387004198963681
"76137",0.0933392466556404,0.848504111055978,66655.0714285714,0.168580837494546,0.0831073885340898,0.0686234347656964,0.345584866278594
"76140",0.188381669569967,0.815669343954086,53765.6666666667,0.220323554635031,0.198186362864751,0.0750808828031608,0.442520984719398
"76148",0.0879120651525682,0.892575209861662,67474.6666666667,0.178264948369531,0.0570635907559035,0.0318249313532072,0.322727325800156
"76155",0.0928325737646202,0.928819802836726,45391,0.18868447009844,0.15609844870195,0.0904550683668688,0.374922195569372
"76164",0.241680926844224,0.500227317493088,36980.875,0.370235920838011,0.263697105330988,0.0924621131125457,0.634029242734945
"76177",0.0415366721383558,0.944548410136249,81274.5,0.110712464410798,0.0355029256043577,0.0910074016122423,0.259649635814621
"76179",0.0648655962872066,0.902384957148516,82578.125,0.110335518553653,0.0542423539386508,0.0613209306276251,0.277275235409835
"76180",0.0909372570525748,0.887421753500948,56007.2142857143,0.196418384658831,0.0996915681169917,0.0848736193534499,0.361536076012059
"76182",0.0255470405406243,0.958483875498796,109000.666666667,0.0741688669665965,0.0330394525865905,0.0251587015020701,0.200123007687415
"76201",0.0985726794026294,0.889381231605004,30394.4444444444,0.225642899701382,0.401772725290721,0.104928680311576,0.483349428552423
"76205",0.119636051693055,0.872811817752044,38374.375,0.202435694652778,0.342959967037973,0.0834823936565619,0.45860782475442
"76207",0.103459432738172,0.886783319566195,52191,0.17440753849826,0.182629689298525,0.0564701455841835,0.380019037139699
"76208",0.094526045657159,0.88663429311052,66487,0.158789421451796,0.123572428441273,0.0801399365460608,0.344180218599874
"76209",0.161198489714016,0.851833573693182,41622.25,0.230895889986942,0.265694377754879,0.0791169580478436,0.460492896426814
"76210",0.077169244026512,0.92579457947765,75055.4,0.138001449013032,0.101053868106209,0.0768256635909042,0.305875933742627
"76225",0.101122784523456,0.866568674800033,59299.3333333333,0.169038226618895,0.103847029662008,0.159231305304906,0.36747487043621
"76226",0.0387429179779054,0.94857017073947,124541.666666667,0.066579086597044,0.0448610279359238,0.0372293783069033,0.19152022716797
"76227",0.0747434230750309,0.926324190380237,77735,0.155633031141422,0.0679946452370195,0.0785178257711781,0.29967246086252
"76228",0.0572900610035219,0.849410809116997,52385.5,0.191787609868219,0.0996639849929413,0.272272599100637,0.389184414650554
"76230",0.0757503835624724,0.838145659287958,49272.5,0.201819619238297,0.118143962390838,0.257948988842136,0.407069811456511
"76233",0.0799891649460206,0.910888434167492,71311.5,0.11499675748198,0.0638815744099585,0.103979008777482,0.300513949868157
"76234",0.1020836027114,0.871036108830694,65419.625,0.157719240295322,0.1035168002157,0.109649407084636,0.349681599445128
"76238",0.0979472140762463,0.898776758409786,65553,0.157265674145523,0.0776515151515152,0.120680763280041,0.335034940052061
"76239",0.0841154072847323,0.88491557866762,60039.5,0.174904542895029,0.0840249404153899,0.186607662746011,0.357267859250928
"76240",0.14961559982534,0.855364533265662,52425.375,0.17687687721512,0.159775943742503,0.127992509519131,0.404295960913668
"76244",0.0344455789010517,0.96423843974929,92371.2,0.0649610768413173,0.0263730305861415,0.0441403318063621,0.216308127643538
"76245",0.0828220858895705,0.871805613741098,45172,0.162754786905497,0.0985424588086185,0.375478927203065,0.399997595664628
"76247",0.0571100318411735,0.888074247208799,78704,0.121284983148089,0.0739867225147821,0.0466457379143431,0.290632999097813
"76248",0.0209134999949026,0.971463867259039,131966.4,0.0565480392021414,0.0282602573445594,0.0201462415933219,0.162435490048924
"76249",0.0508500733234885,0.893055319136153,67823.5,0.121518400466848,0.079027840679759,0.0946582661836769,0.306817292667319
"76250",0.117862496075512,0.865925111451566,54476.5,0.178556962894312,0.157428851180217,0.148318598694539,0.393340940278105
"76251",0.0702836004932182,0.871054398925453,54526,0.192543411644535,0.0903983656792646,0.252534562211982,0.379500778449795
"76252",0.068565662862063,0.922786202663176,68998,0.117588660365934,0.0686164178012004,0.141312041559049,0.303513930067167
"76253",0.0391841116478798,0.946795646916566,72443,0.0779116465863454,0.0595813204508857,0.161943319838057,0.271992920082274
"76255",0.100773439424912,0.819819478774508,47330.2,0.236378857094498,0.134303320977223,0.230906296591845,0.43356851402453
"76258",0.051329853696622,0.883698786353383,72510.6666666667,0.171315746651704,0.0613270036079115,0.120579450893169,0.320074396853712
"76259",0.0514118448639453,0.889075822355875,70734.5,0.112796548918937,0.070101480108144,0.0857298109907396,0.298456609440737
"76261",0.090558196727209,0.871418087655878,47384,0.188835635599257,0.109695677717755,0.215218426785754,0.391606593438933
"76262",0.0314588801630889,0.96591353226712,124707.7,0.0650050040723218,0.0356389061074189,0.0391757304819783,0.181835186932792
"76263",0.0979472140762463,0.898776758409786,65553,0.157265674145523,0.0776515151515152,0.120680763280041,0.335034940052061
"76264",0.100290616115517,0.869456936450346,45752.5,0.152869269375939,0.124835362420936,0.241480960200172,0.391434719900793
"76265",0.0537050284162817,0.8867989787555,57858.6666666667,0.165796527346801,0.0838473953767167,0.219246445858548,0.352107786912707
"76266",0.100570582474127,0.877106107518953,65127.4285714286,0.152306744286021,0.116623130441315,0.0819437334422979,0.346065424929378
"76268",0.0631129398610179,0.899355274419764,64012,0.122219352892624,0.0956529816535551,0.108963915037413,0.318802663963422
"76270",0.100101547893593,0.851273949972661,56470,0.187176895010535,0.0891561382241283,0.211395835357087,0.383397702872253
"76271",0.0799891649460206,0.910888434167492,71311.5,0.11499675748198,0.0638815744099585,0.103979008777482,0.300513949868157
"76272",0.082027609653502,0.887611581087411,68159.3333333333,0.147647193390527,0.066928561069925,0.106976783432762,0.323359797814741
"76273",0.0815909924161363,0.896457904142884,58149.5,0.127815937129197,0.101087317589755,0.150692538678826,0.339342171409585
"76301",0.246980069035538,0.77903898205906,32063.8181818182,0.263993268122673,0.30881840794187,0.200261850537712,0.551481262644464
"76302",0.141685383831692,0.883554622079254,45514.8571428571,0.170060912302756,0.215751564023299,0.125165547024924,0.413968381437364
"76305",0.15890565714748,0.816853826704569,46376.5,0.180888121183464,0.205164626016959,0.163773301638411,0.441958865952283
"76306",0.170898951333551,0.806052796642835,45307.1428571429,0.176336848179358,0.223772304447679,0.153119296935779,0.45131532128419
"76308",0.0750010799490984,0.934723272007254,52345,0.131909066933166,0.147577447638862,0.119355026337808,0.342996100261893
"76309",0.184959848624338,0.819138378437739,40624.1428571429,0.226700192941216,0.215528246244273,0.172152386118304,0.473805958947758
"76310",0.107226965804269,0.89239481165085,54365.7,0.140868232941511,0.143474916771052,0.138160721650012,0.365393630024391
"76311",0.0835253456221198,0.948172573444905,63443.5,0.0857840695758783,0.0233970314535086,0.0961752087642687,0.277789673339083
"76351",0.0840196078431373,0.867352599029104,49160.5,0.152897238542752,0.113897780699373,0.24643635826652,0.381827701027559
"76354",0.0745005058631219,0.855002003680522,59033.25,0.164037230539055,0.0880432055147624,0.123301906898091,0.353707160162355
"76357",0.086015538290788,0.897674418604651,48889,0.140542907180385,0.102575488454707,0.167667436489607,0.357065854408741
"76360",0.0833908313122952,0.886722561831304,51661.5,0.155666214546318,0.0852427181533248,0.224747105262362,0.36415603780474
"76363",0.152258064516129,0.784172661870504,34583,0.242378048780488,0.207230142566191,0.240940254652302,0.493429485252952
"76364",0.0524781341107872,0.926298157453936,49167,0.125494629734313,0.0661390616167326,0.257575757575758,0.336415288049788
"76365",0.0862041464011497,0.858054702181238,49266.75,0.16365127741639,0.125630188304546,0.252012160438342,0.392379237140442
"76366",0.058942012824087,0.89838494938333,67725,0.106021122359705,0.0814672471496618,0.167626323448241,0.311976600067048
"76367",0.0709992206001913,0.84555896582857,55254.2,0.124940726832005,0.0914516781832485,0.11921283771473,0.346557542888049
"76370",0.0676470588235294,0.869400971397733,51596,0.132677165354331,0.0980314960629921,0.301369863013699,0.370080570515161
"76371",0.144860150082838,0.815063955720105,39823.5,0.189758771300191,0.161884641618587,0.295960323404582,0.453975645125216
"76372",0.0820193307381707,0.849353833219036,51116,0.186384557096917,0.127451551743744,0.248444916203228,0.399549379050386
"76373",0.0524781341107872,0.926298157453936,49167,0.125494629734313,0.0661390616167326,0.257575757575758,0.336415288049788
"76374",0.106596185663633,0.853145163045243,49738.75,0.156568778146466,0.13158574624061,0.215046878030901,0.393088220781991
"76377",0.086015538290788,0.897674418604651,48889,0.140542907180385,0.102575488454707,0.167667436489607,0.357065854408741
"76379",0.0840196078431373,0.867352599029104,49160.5,0.152897238542752,0.113897780699373,0.24643635826652,0.381827701027559
"76380",0.143310340111483,0.864899683051974,40718.5,0.163084514842436,0.117763241221567,0.355824147840955,0.425246506710327
"76384",0.167915360914382,0.779953377205032,40586.8,0.17196984976926,0.174203168286353,0.237288862899017,0.45885572184553
"76388",0.157366071428571,0.760137457044674,37045,0.208106772120613,0.199209095402867,0.315508021390374,0.494281561683482
"76389",0.0599378297241215,0.836739897315761,49089.6666666667,0.171483121843075,0.134389032209604,0.293866386166067,0.40195591117305
"76401",0.106200411537866,0.835705187316764,42170.5,0.223464521371081,0.231223175022166,0.168180946711565,0.4495624949321
"76402",0.106715849205381,0.902609480692764,35464,0.209472342368816,0.30370098825728,0.116194198261202,0.446120719623458
"76424",0.149546591703417,0.804009554436752,48724.75,0.212283625233916,0.192089318094485,0.263902495872173,0.460361285734012
"76426",0.114479037688672,0.814335468180744,52108,0.18701996398953,0.131161617301679,0.170571638245069,0.408229158180277
"76427",0.0994897959183673,0.816531294792164,45938,0.207305034550839,0.214993394980185,0.229357798165138,0.446914547792156
"76429",0.0574672064269127,0.85754681521527,45926,0.162731377861546,0.104190168739602,0.455854743260379,0.408112076471767
"76430",0.0909334833420873,0.858792369167547,44896,0.19270219068843,0.160949248120301,0.273692308193616,0.420156963058029
"76431",0.0762622473800268,0.793329370580325,52175,0.170439413244471,0.124615191833234,0.321554134588715,0.415549582927764
"76432",0.0749660477263783,0.89866056957812,46208.3333333333,0.178425009028268,0.158447991344282,0.364542892541235,0.409171666915669
"76433",0.0818249869422338,0.852497302854524,50576.4,0.23595610060225,0.141262444241459,0.175368652855817,0.410715315336348
"76435",0.152873956178957,0.807969831914064,35077,0.221363659784985,0.205198177038767,0.393311940020511,0.497649919503191
"76436",0.110975861661945,0.770134147802132,39275,0.262194982784704,0.190986359121242,0.321678094784885,0.494103911538314
"76437",0.13722201291767,0.839694838324778,40156,0.193121773858052,0.16198168607671,0.344234925621142,0.451912865971085
"76442",0.0860868584014357,0.796498788882053,38104.8,0.250738994680259,0.218235795985933,0.332908426700027,0.486203691832413
"76443",0.10338265266322,0.868770817259786,47472.3333333333,0.191248672510642,0.126989407777855,0.422070503834081,0.426808616124896
"76444",0.1,0.788127254837652,37467,0.203686200378072,0.201563240170535,0.289843104872007,0.466960990672787
"76445",0.175078918331858,0.780679247643397,36819.5,0.23281213839869,0.190783344503799,0.298790732115436,0.49749917580296
"76446",0.0958970693516993,0.796154492143037,42317.4,0.252704164671684,0.194353799085588,0.241515279617215,0.467218037040133
