ZCTA5,fraction_assisted_income,fraction_high_school_edu,median_income,fraction_no_health_ins,fraction_poverty,fraction_vacant_housing,dep_index
01001,0.09174405036932837,0.9217253085206177,64169.8,0.029433608119900055,0.08709944277687422,0.0366556732544601,0.2727001545299732
01002,0.06557703736708156,0.9550631057699568,60026.5,0.024267353948360857,0.27901131169937543,0.11746895445644409,0.32596308622932685
01003,0.09580838323353294,0.8636363636363636,2499,0.03270526960784314,0.6547231270358306,0.1932367149758454,0.5432221060196915
01005,0.06310928681375064,0.9550735863671572,68139,0.018158236057068743,0.06170094496942746,0.14216549295774647,0.25152298329475237
01007,0.06209680207433016,0.9506220106718488,100700.5,0.004492436028148843,0.0514768613090166,0.07121824529242622,0.2019520376134404
01008,0.066407629812787,0.933533608711979,77114,0.038045767232907486,0.07180212014134275,0.2081118881118881,0.26906565131032983
01009,0.14587332053742802,0.9629439011837365,61136,0.03535353535353535,0.08584785380365491,0.14026402640264027,0.2934074900854977
01010,0.08665269042627533,0.9416636658264314,84471,0.017919229740572345,0.028848746292801295,0.1631578947368421,0.23846610685436667
01011,0.079556916474219,0.9484411067300003,70874.5,0.025854787016517295,0.07622621148922414,0.19174565737803512,0.26898852818454866
01012,0.08477842003853564,0.8943589743589744,74010,0.031226765799256505,0.052553663952627686,0.18138801261829654,0.2777847317242319
01013,0.3210313740780477,0.8004907520572712,42105.77777777778,0.037225328391174456,0.21416535513406898,0.08147571054487389,0.4437803912680109
01020,0.17239410991407128,0.8736078569851217,55557.88888888889,0.029303401091217048,0.1076853002229751,0.0646813642520348,0.32872337947025887
01022,0.10087816275653756,0.8855897805348685,58682.333333333336,0.014750921644696699,0.10975866711093153,0.03340478912869022,0.2924899084861435
01026,0.09270620313565099,0.9633486047480216,64635,0.013663806800127106,0.08065030283710552,0.17537942664418213,0.26891140505876754
01027,0.09075214698477706,0.9581297691042888,69748.75,0.037469939203210886,0.08242058972090101,0.06792665446574034,0.2612213146827568
01028,0.08715380799543444,0.9435868769123625,84050.33333333333,0.012158952294635582,0.04493483858688227,0.03754274080420339,0.22513875762637317
01029,0.09099616858237548,0.9312335958005249,74597,0.04147071398033347,0.08079071766222604,0.5664451827242525,0.32829468814305446
01030,0.0811784475498362,0.9230558297114894,72844.25,0.029316591399547617,0.06465812728798154,0.054707350851852944,0.2560233041091208
01031,0.13733905579399142,0.9150262467191601,68096,0.01795416961965509,0.1241690408357075,0.11790156841535965,0.3002342847768431
01032,0.08656906429026098,0.9585321100917431,79867,0.02949517867271696,0.08706749858196257,0.15944355270197966,0.25925147734857074
01033,0.05495387083834737,0.9342244854657331,95987,0.03214059531348955,0.03803309993634628,0.022736181889455115,0.21073185752430107
01034,0.066407629812787,0.933533608711979,77114,0.038045767232907486,0.07180212014134275,0.2081118881118881,0.26906565131032983
01035,0.0900212314225053,0.9597604790419162,64276,0.04555984555984556,0.05772200772200772,0.042682926829268296,0.25886889390131645
01036,0.039798488664987405,0.9389489953632149,85943,0.004511573165947431,0.04615989000196425,0.05879563774300616,0.21121497431762876
01037,0.13733905579399142,0.9150262467191601,68096,0.01795416961965509,0.1241690408357075,0.11790156841535965,0.3002342847768431
01038,0.06580645161290323,0.9778898370830101,64619,0.008809234507897935,0.06287970838396112,0.09197422378441711,0.23919095235626012
01039,0.059391914695466064,0.9540121434345622,70941.5,0.020384456424966075,0.09657154861811368,0.10640538499139643,0.2546109127967382
01040,0.3929405208898702,0.7448473043705439,40761.63636363636,0.02772316758055358,0.3328247700365912,0.09436594163461043,0.5155198955915493
01050,0.07619024024576002,0.9360534622159631,68497.5,0.022985241219227393,0.07960476377437509,0.20187214059825526,0.2754148225240272
01053,0.053724928366762174,0.9610822831727205,73125,0.02388772767990445,0.17090691409757558,0.047748976807639835,0.264546065446937
01054,0.0811623246492986,0.9606648199445983,82286,0.013900414937759335,0.07295780503013927,0.10211426000899686,0.2370416168931107
01056,0.1079083926649734,0.8249115423022089,71000,0.030440826725427604,0.07588567778966163,0.06367314624839646,0.3006234327004617
01057,0.11441251922582295,0.928042057147545,75500.8,0.02364637867230526,0.0879845976024794,0.09219781980517021,0.27051402697147964
01060,0.1514217839263922,0.9424566764291161,63585.28571428572,0.018798201427138866,0.1510592719469199,0.09910727545079301,0.30628702583791906
01062,0.15251113538884228,0.9243993088152906,60627.2,0.02099580445799896,0.18495363292468434,0.06234210678509666,0.3214446272834725
01063,0.140625,0.9832402234636871,70208,0.015183466891606916,0.05907172995780591,0.2768361581920904,0.2776183592906963
01066,0.06580645161290323,0.9778898370830101,64619,0.008809234507897935,0.06287970838396112,0.09197422378441711,0.23919095235626012
01068,0.08358208955223881,0.9494423791821561,84375,0.01358695652173913,0.03376906318082789,0.057665260196905765,0.22178862432829138
01069,0.1451322892671825,0.9279828252780713,66289,0.030992906252958013,0.11525239180106917,0.09218802229809071,0.2996134764366697
01070,0.09270620313565099,0.9633486047480216,64635,0.013663806800127106,0.08065030283710552,0.17537942664418213,0.26891140505876754
01071,0.066407629812787,0.933533608711979,77114,0.038045767232907486,0.07180212014134275,0.2081118881118881,0.26906565131032983
01072,0.0811623246492986,0.9606648199445983,82286,0.013900414937759335,0.07295780503013927,0.10211426000899686,0.2370416168931107
01073,0.07759699624530664,0.9461486025903204,93854,0.012377850162866449,0.03460094662967195,0.021233156390363415,0.20660466914253625
01074,0.06310928681375064,0.9550735863671572,68139,0.018158236057068743,0.06170094496942746,0.14216549295774647,0.25152298329475237
01075,0.062435585305814535,0.9441908537655067,85030.8,0.022791307079028024,0.07109356473811203,0.024340737390029114,0.22722816344077607
01077,0.07825281132861309,0.9325150960410996,77922,0.027265131999518966,0.06762175350791438,0.061854640331894584,0.24804009251698425
01079,0.14587332053742802,0.9629439011837365,61136,0.03535353535353535,0.08584785380365491,0.14026402640264027,0.2934074900854977
01080,0.2149321266968326,0.9185855263157895,55938,0.046298863321319654,0.23288051011921265,0.07724425887265135,0.3717609175974922
01081,0.10988404196576478,0.9330684596577017,70764,0.03629725085910653,0.05679118980781689,0.2280477408354646,0.28539831114245273
01082,0.17233804671556477,0.9086372912035853,57909.333333333336,0.017974208180442,0.14916179570404445,0.12950331625126546,0.3313727746302348
01083,0.13761928679055752,0.9574128293851477,69851,0.02092130518234165,0.043186180422264873,0.14622641509433962,0.26629630625277184
01084,0.08477842003853564,0.8943589743589744,74010,0.031226765799256505,0.052553663952627686,0.18138801261829654,0.2777847317242319
01085,0.11015655925474693,0.9153707509414982,79931.55555555556,0.024047320359839072,0.06657366772034971,0.05880492740440117,0.25833600006086216
01086,0,1,192955,0,0,0,0.04885444805116352
01088,0.06580645161290323,0.9778898370830101,64619,0.008809234507897935,0.06287970838396112,0.09197422378441711,0.23919095235626012
01089,0.18844046786348517,0.8889952405165524,57011,0.033453511644470926,0.11858866532408681,0.03403855537129471,0.3280539868265673
01092,0.13761928679055752,0.9574128293851477,69851,0.02092130518234165,0.043186180422264873,0.14622641509433962,0.26629630625277184
01093,0.032214765100671144,0.9494921767773813,62016,0.01127373417721519,0.10607559865426479,0.053367217280813214,0.2499703482449057
01094,0.13733905579399142,0.9150262467191601,68096,0.01795416961965509,0.1241690408357075,0.11790156841535965,0.3002342847768431
01095,0.11907571325273106,0.9345249468652871,90808,0.02101543354499432,0.09516465524577516,0.04172899705017248,0.24891478819313037
01096,0.08567374216439831,0.9264455422253588,76938.5,0.03036097223598673,0.06981058126729513,0.1704157826601381,0.26851810453640135
01097,0.066407629812787,0.933533608711979,77114,0.038045767232907486,0.07180212014134275,0.2081118881118881,0.26906565131032983
01098,0.09270620313565099,0.9633486047480216,64635,0.013663806800127106,0.08065030283710552,0.17537942664418213,0.26891140505876754
01103,0.5409852997114405,0.7059653118906339,22189.75,0.05106716226715178,0.4817907192389511,0.14755215372388766,0.6483108693974978
01104,0.4590955065896289,0.7283623798945821,32357,0.05177603952668866,0.323688084791337,0.08630739358244083,0.5537767322161743
01105,0.5513548703124468,0.698466997863831,24542,0.04790177900902149,0.4467699749396345,0.13250781136453377,0.6376792306904443
01106,0.1022236296350415,0.9031148178566712,99385.25,0.011459158530599154,0.08728986334319885,0.04911330379096644,0.23986287905492476
01107,0.6130965375668561,0.6135792184263055,25970.833333333332,0.07452308461446669,0.43525660266829114,0.08105581557720827,0.6805889693300454
01108,0.410385528277624,0.7123598196131096,37823.857142857145,0.04098172213693999,0.34731469905618617,0.09599595598026534,0.5432234562247267
01109,0.4111277878701614,0.7843277285903487,35762,0.041132151880405525,0.2800325458952468,0.11665644521531693,0.5061615363047856
01118,0.18092611308152434,0.902447943669699,62555.333333333336,0.015035224228746603,0.1493710429678318,0.04421127992576903,0.31915093141152573
01119,0.2586026626104665,0.8604727741145393,45280.8,0.02916089480220462,0.1949111359596709,0.0668327086650939,0.39364112841273996
01128,0.18715359036658047,0.9073941718994712,61185.5,0.026127774288107204,0.1415286879813106,0.02782386177991595,0.32082408418527736
01129,0.21044283039921868,0.8947185589774896,53951.6,0.023382717908043478,0.16225929592621943,0.04643310811253654,0.3460887457579256
01151,0.32257419738067156,0.7855980777199854,39963,0.03165413020445074,0.2059419638298657,0.09636358853844013,0.4482330531667809
01199,0.302841918294849,0.8004319654427646,49667,0.08621151271753681,0.19353085077466703,0.1182458888018794,0.448884058760478
01201,0.15848625144657696,0.9119645132870792,58498.26666666667,0.028454878118121252,0.12643789951885318,0.12786408032466323,0.32307370400740704
01220,0.13061370824005397,0.9011893737872759,54068,0.013963152034438748,0.09618981770457952,0.13446848323623214,0.3091905848072104
01222,0.030346820809248554,0.9339774557165862,76250,0.015772870662460567,0.08170347003154574,0.22595078299776286,0.2559191811283336
01223,0.07094918504314478,0.9372427983539094,75852,0.027477102414654453,0.06354515050167224,0.4951597289448209,0.2998936073931844
01224,0.06683168316831684,0.9566189624329159,76818,0.020666666666666667,0.06533333333333333,0.1810810810810811,0.25017224106004843
01225,0.0808362369337979,0.9382518043303929,64979,0.013282732447817837,0.04382093316519546,0.11746617466174662,0.25465411171774954
01226,0.07363747554215684,0.9462464498317932,66543.33333333333,0.03082155844901692,0.07326533599931195,0.18527847508685044,0.27270651069711693
01229,0.11829134720700986,0.916256157635468,48493,0.014530358069538143,0.12315010570824525,0.4578384798099763,0.3555191207927793
01230,0.05443305209267456,0.9330316746366067,70692.2,0.027840602605394033,0.07563048994025963,0.3507395018902821,0.2873776723291044
01235,0.07626223674138294,0.9391352394814627,72120,0.02699490751566043,0.06249408759802888,0.3326023246003392,0.28373044085075855
01236,0.08254950773576514,0.931415973241215,60365.666666666664,0.03980457174481874,0.09419807190683432,0.3561529992920772,0.31730757979667046
01237,0.04794808499923562,0.9584485080287717,79711,0.01864639091646391,0.05906796642296236,0.2770439573970326,0.2506942709956807
01238,0.0779295734292057,0.9191120156933529,63992.333333333336,0.026405110531766224,0.09513871617967594,0.40043378023658305,0.31659869609964625
01240,0.08151779773131858,0.928594942428524,67031.25,0.02744163852755305,0.0713684811813015,0.34143605115482983,0.2975782445786951
01242,0.05679427850231384,0.9577319587628866,72411,0.008883248730964468,0.041425198540459326,0.20660881174899867,0.24297040105728665
01243,0.09270620313565099,0.9633486047480216,64635,0.013663806800127106,0.08065030283710552,0.17537942664418213,0.26891140505876754
01244,0.054817275747508304,0.9213174748398902,76731,0.025404157043879907,0.037209302325581395,0.41723136495643753,0.2809657374123008
01245,0.060424812412561736,0.9301607017077246,74481,0.024227999884972925,0.07430419761458694,0.5070007414883131,0.3038691813299949
01247,0.18733864133289113,0.8611176603889719,46298.833333333336,0.02744451997021615,0.1554336870427168,0.14905285016103414,0.3702132647762667
01253,0.09099616858237548,0.9312335958005249,74597,0.04147071398033347,0.08079071766222604,0.5664451827242525,0.32829468814305446
01254,0.04281507169790549,0.9602495240498828,79293,0.01846310171375723,0.05873079488472794,0.4026731416271342,0.26470731063596936
01255,0.09099616858237548,0.9312335958005249,74597,0.04147071398033347,0.08079071766222604,0.5664451827242525,0.32829468814305446
01256,0.1620745542949757,0.8738656987295825,60893,0.03590425531914894,0.1009421265141319,0.1827814569536424,0.3357160085241502
01257,0.030346820809248554,0.9339774557165862,76250,0.015772870662460567,0.08170347003154574,0.22595078299776286,0.2559191811283336
01258,0.07874865156418555,0.9541616405307599,71743,0.007633587786259542,0.059541984732824425,0.39490861618798956,0.2794510264136517
01259,0.054817275747508304,0.9213174748398902,76731,0.025404157043879907,0.037209302325581395,0.41723136495643753,0.2809657374123008
01260,0.09916386368990784,0.90970250629865,59931,0.03670310148229664,0.09025178784153723,0.33198783196274984,0.32372448493215467
01262,0.11829134720700986,0.916256157635468,48493,0.014530358069538143,0.12315010570824525,0.4578384798099763,0.3555191207927793
01264,0.03546099290780142,0.9379310344827586,72115,0.005809128630705394,0.10491257285595337,0.5373256767842494,0.30234711843462947
01266,0.08453521844561733,0.9435462642137886,65406,0.014154678039016998,0.08245036023264472,0.4283621818464167,0.30438948918235226
01267,0.06510582830775426,0.9419995633768278,82853.33333333333,0.014761124857635206,0.09675081987772118,0.28849169230766086,0.2684188406444142
01270,0.0856353591160221,0.9493192133131618,74688,0.029222676797194622,0.05669199298655757,0.221505376344086,0.2658477838935418
01301,0.1782514435244302,0.929452278406195,55786,0.025520926794158537,0.12641489779058057,0.06320316482524534,0.3167676012232941
01330,0.046831955922865015,0.9786910197869102,79688,0.03129570049722141,0.04995566065622229,0.17593643586833144,0.23380451953123355
01331,0.1543746660436842,0.90991143507299,59681.5,0.03051121141628549,0.11891984689546113,0.1431210765063295,0.321845387509971
01337,0.09753298909925416,0.974132863021752,67620,0.034974689369535204,0.0729455216989843,0.0982928091050181,0.2604111956930834
01338,0.13010501750291714,0.9032148900169205,57202,0.02257036643653744,0.11034299388460515,0.10496083550913839,0.30910321679536484
01339,0.1279972268685905,0.9120184453106663,57033.5,0.02270931808960856,0.12234400307932555,0.20234626673885436,0.32178098874482686
01340,0.12588943623426382,0.9208220006044122,56865,0.02284826974267968,0.13434501227404597,0.29973169796857035,0.33445876069428887
